( )2. ____ this ? It’s a rubber .,What’s,What,what’s,/,A,问句需要问“这是什么？”，所以用What's this？What's是What is的缩写，表示“是什么”。/的what's首字母没有大写，不正确。
"( )3.Stand ____ ,please .",down,up,in,/,B,Stand up 是“起立”的意思，是固定搭配。Stand down 是“退下”，不符合语境。Stand in 是“代替”，也不对。所以选B。
"( )4.Listen ____ the teacher , please .",in,on,to,/,C,listen to 是一个固定搭配，意思是“听……”。这里说“请听老师（讲）”，所以要用 listen to the teacher。
( )5. ____ a robot .,It’s,看黑板,请进,"关上门 E. 打开书
F. 一块橡皮 ____ G.在上课 H.起立 I.坐下 J.下午好",A,这道题是让你选一个正确的英语句子。'a robot'意思是'一个机器人'，前面需要一个表示'它是'的词。'It's'就是'It is'的缩写，意思是'它是'，所以选A。其他选项都是中文短语，不是英语句
"( )1.家中来了客人,你应该示意客人:","Stand up , please .","Open the door , please .","Sit down , please .",/,C,"当客人来到家里时，我们应该礼貌地请客人坐下休息，所以要说“Sit down, please.”。A是请站起来，B是请开门，都不合适。"
"( )2.当Miss Green说:Good morning , class .同学们应该说:","Good morning , Miss Green .","Good morning , Mr Green .","Hello , Miss Green .",/,A,"当老师Miss Green说“Good morning, class”时，同学们应该礼貌地回应“Good morning, Miss Green”，表示早上好。选项B用了Mr Green（男老师），不"
"( )3.你想让别人把门关上,你应该说:","Close the door , please .","Open the window , please .","Open the door , please .",/,A,你想让别人关门，所以要说“请关门”。A是“请关门”，B是“请开窗”，C是“请开门”，都不对。所以选A。
"( )4.你上学迟到了,你应该对老师说:",Excuse me .,I’m sorry .,Thank you .,/,B,当你做错事，比如上学迟到，应该向老师道歉。'I'm sorry'就是'对不起'的意思，表示你知道自己错了。其他选项：'Excuse me'是打扰别人时用，'Thank you'是谢谢，都不合适。
( )5.当你想让别人进来的时候应该说:,"Come in , please .","Come on , please .","Sit down , please .",/,A,"当你想请别人进来时，应该说“Come in, please.”，意思是“请进来”。B是“加油”或“来吧”，C是“请坐”，都不对。"
( )6.当你想知道这是什么?你应该说:,What’s it ?,What’s that ?,What’s this ?,/,C,当你想知道离你近的东西是什么时，应该用“What’s this?”来提问。因为“this”指近处的东西，“that”指远处的。题目问“这是什么”，所以选C。
"( )7.老师想让同学们看黑板,应该说:",Look at the blackboard .,Look the blackboard .,See the blackboard .,/,A,老师想让同学们看黑板，要用“Look at the blackboard”。因为“look”表示“看”的动作，后面要加“at”才能接看的东西。B选项少了“at”，C选项“see”是“看见”，不是“看”
"( )8.外面的天气太冷了,我们应该:",Open the window .,Open the door .,Close the window .,/,C,题目说外面天气太冷了，我们应该关上窗户，这样冷风就不会进来，屋里才会暖和。所以选C，意思是“关上窗户”。
( )9.当别人对你说:What’s this ?你应该说:,It’s parrot .,What’s this ?,It’s a parrot .,/,C,当别人问“这是什么？”时，我们应该用“It's a...”来回答，并说出东西的名字。/“It's a parrot.”是正确的，因为它有“a”表示“一只”，而且句子完整。选项A少了“a”，选项B是
"( )10.上课铃响了,老师走进教室,我们应该:",Sit down .,Stand up .,Thank you .,/,B,上课铃响，老师进教室时，我们要起立表示礼貌和尊重。所以选B，Stand up（站起来）。
1,sit 5.,parrot,robot 4.,/,B,这道题是选不同类的单词。A、C、D都是物品或动作，B是动物。所以B和其他不一样。
( )1.,drink,cake,milk,/,C,这道题是选出一个和其他三个不同类的单词。A. drink（喝）、B. cake（蛋糕）、C. milk（牛奶）。drink是动作，cake和milk都是食物，但cake是固体食物，milk是液体饮料。
( )2.,this,it’s,what’s,/,C,这道题问的是“这是什么？”，所以要用疑问词what开头。C选项“what’s”是“what is”的缩写，意思是“是什么”，最合适。
( )3.,don’t,shout,eat,/,B,这道题是让我们选一个动词。A是“不要”，C是“吃”，D没有内容。B是“喊叫”，是一个表示动作的词，最合适。
( )4.,up,sleep,cap,/,C,这道题是找发音不同的单词。A、B、C三个单词中，只有C的字母a发/æ/音，而A和B的字母a发/ʌ/音。所以C是正确答案。
( )5.,parrot,pie,"rubber
二.听录音,根据所听内容给图片排序。(10分)
A ____ B ____ C ____ D ____ E",/,C,这道题是给图片排序，但题目里只给了A、B、C三个选项，分别是鹦鹉、馅饼和橡皮。图片排序需要五个选项，所以这里缺少两个。不过从给出的三个看，C选项‘rubber’是橡皮，是学习用品，可能和学校主题有关。
( )1.,Don’t shout .,Don’t talk .,/,/,A,图片里的小朋友在图书馆，图书馆要保持安静。'Don't shout'意思是'不要大喊'，'Don't talk'是'不要说话'。在图书馆里大喊是不对的，所以选A。
( )2.,Is this your book ?,It’s my English book .,/,/,B,题目中只有选项B是一个完整的句子，意思是“这是我的英语书”，符合英语句子的结构。其他选项要么是问句，要么不完整，所以选B。
( )3.,Don’t eat my cake .,Don’t drink my milk .,/,/,A,因为图片里是一个蛋糕，所以要说'不要吃我的蛋糕'。A选项是'Don't eat my cake'，意思是'不要吃我的蛋糕'，和图片最匹配。
( )4.,Don’t run here .,Don’t eat here .,/,/,A,图片里有个禁止奔跑的标志，所以选A，意思是“不要在这里跑”。B是“不要在这里吃”，和图片内容不符。
( )5.,I’m sorry .,"No , thank you .",/,/,A,当你不小心碰到别人或做错事时，应该说“对不起”，也就是“I'm sorry.”。其他选项是拒绝别人帮助或感谢时说的，不适合这个情况。
( )1.,Good morning .,Thank you .,/,/,A,早上见面时，我们应该说“Good morning”来打招呼。其他选项“Thank you”是谢谢的意思，不适合打招呼。
( )2.,"No , thank you .",Don’t eat here .,/,/,A,"当别人给你东西，你不需要时，可以说“No, thank you.”表示礼貌地拒绝。B选项“Don’t eat here.”意思是“不要在这里吃东西”，和题目不匹配。"
( )3.,Good .,I’m sorry .,/,/,B,当别人告诉你一个坏消息时，比如‘我奶奶生病了’，你应该说‘I’m sorry’来表示同情和难过。‘Good’是好的意思，用在这里不合适。
( )4.,It’s my book .,Is this your book ?,/,/,B,这道题是问句，需要选一个问句。A是陈述句，说“它是我的书”，不是问句。B是问句“这是你的书吗？”，所以选B。C和D没有内容，不用选。
( )5.,Don’t run here .,I’m sorry .,Don’t sleep .,"Don’t talk . E.Don’t eat bread .
1.( ) ____ 2.( ) ____ 3.( )4.( ) ____ 5.( )",B,题目要求选择第5个空格的答案。其他选项都是禁止做某事的命令句，只有B是道歉的话，放在这里不合适，所以选B。
( )1.,shout,milk,run,/,B,这道题是选不同类的单词。A shout（喊叫）、C run（跑）都是动作，而B milk（牛奶）是喝的东西，不是动作，所以B和其他不一样。
( )2.,book,rubber,pie,/,C,这道题是问哪个选项是食物。book是书，rubber是橡皮，pie是馅饼。只有pie是食物，所以选C。
( )3.,drink,up,down,/,A,这道题是选一个合适的单词。'drink'是'喝'的意思，是一个动词，可以单独使用。'up'和'down'是表示方向的词，通常不单独这样用。所以选A最合适。
( )4.,door,eat,window,/,A,这道题是选不同类的单词。A门、C窗户都是房间里的东西，B吃是一个动作，和其他两个不一样。所以选A。
( )5.,your,you,I,/,A,这里需要填一个形容词性物主代词，意思是“你的”。your 就是“你的”，用来修饰后面的名词。you 是“你”，I 是“我”，都不合适。
( )1.Would you like a pie ?,I like a pie .,"No , thank you .",It’s a pie .,/,B,"当别人问Would you like a pie?（你想要一个派吗？），你可以礼貌地接受或拒绝。B选项No, thank you.（不，谢谢。）是礼貌拒绝的正确回答。A和C选项不符合英语日常对话习惯。"
( )2.Don’t run in the library .,I’m sorry .,Thank you .,Hello .,/,A,当别人提醒你不要在图书馆跑时，你应该说‘对不起’表示歉意。选项A是‘对不起’，所以选A。
( )3.What’s this ?,"No , it’s my book .","Yes , it is .",It’s my English book .,/,C,问句问“这是什么？”，应该直接回答它是什么。C选项“它是我的英语书”直接回答了问题，所以选C。A和B没有回答“是什么”，所以不对。
( )4.Is this your book ?,"Yes , it is .","No , it is .","Yes , it isn’t .",/,A,"问句是“这是你的书吗？”，肯定回答用“Yes, it is.”，否定回答用“No, it isn’t.”。选项A正确，B和C的回答搭配错误。"
( )5.I ____ sorry .,are,am,is,/,B,句子主语是'I'（我），在英语中，'I'后面要搭配'am'。'are'搭配'you/we/they'，'is'搭配'he/she/it'。所以选B。
( )1.Is that your pencil ? ____,"Yes , that is .","Yes , it is .","Yes , it isn’t .",/,B,"问句问'那是你的铅笔吗？'，回答时用'it'代替'that'。肯定回答是'Yes, it is.'，否定是'No, it isn't.'。选项A用'that'不对，C是矛盾的，所以选B。"
( )2.This ____ my pen .,isn’t,not,am not,/,A,句子意思是“这不是我的钢笔”。主语是“This”，表示单数，否定形式要用“isn’t”。B和C不符合语法规则，D不是正确选项。
( )3.Is this ____ ruler ?,you,me,your,/,C,这里问的是‘这是你的尺子吗？’，需要表示‘你的’这个意思。your是‘你的’，后面可以接名词ruler。you是‘你’，me是‘我’，不能直接放在ruler前面。
( )4.This is ____ you .,for,to,with,/,A,这句话意思是“这是给你的”。在英语中，表示“给某人”通常用介词“for”。例如，“This gift is for you.”（这个礼物是给你的。）所以选A。
( )5. ____ your lunch box ? It’s over there .,What’s,Where’s,Where,/,B,问句问的是“你的午餐盒在哪里？”，回答是“它在那边”，所以要用问地点的“Where’s”。
( )1.’ ____ is my pen ? It’s in my pencil case .,What,Where,How,/,B,问句在询问钢笔的位置，回答是‘在我的铅笔盒里’。‘Where’意思是‘在哪里’，用来提问地点，所以选B。
"( )2.Is it in your desk ? Yes , ____ .",it is,it isn’t,it’s,/,A,问句是'Is it in your desk?'，意思是'它在你的书桌里吗？'。回答'Yes'表示'是的'，所以后面要接'it is'，意思是'它在'。选项A正确。
( )3.Here you are . ____ .,I’m sorry .,Here you are .,Thank you .,/,C,当别人给你东西时说“Here you are”，你应该礼貌地说“Thank you”表示感谢。
( )4. ____ beautiful !,How,What,Where,/,A,这道题是感叹句。'beautiful'是形容词，意思是'美丽的'。当我们想用形容词感叹时，开头要用'How'。所以选A。'What'后面通常跟名词，'Where'是问地方，都不对。
( )5. ____ under your chair .,It,it’s,It’s,/,C,句子开头需要大写，所以选C。'It's'是'It is'的缩写，意思是'它是'。这句话是说'它在你的椅子下面。'
( )1. ____ a nice cake !,How,What,Where,/,B,这里要表达‘多么好看的蛋糕啊！’，是感叹句。‘What’用来感叹名词，比如蛋糕。‘How’用来感叹形容词，比如‘多好看啊’。所以选B。
( )2.How old ____ you ? I’m ten .,are,is,am,/,A,主语是you，be动词要用are。问句意思是“你几岁了？”，回答“我十岁”。
( )3.This cake is ____ you .,with,to,for,/,C,这句话的意思是‘这个蛋糕是给你的’。‘for’在这里表示‘为了某人’或‘给某人’，所以选C。其他选项意思不对。
( )4.It’s time ____ the cake .,for,to,with,/,A,‘It’s time for...’ 是一个固定搭配，意思是‘是时候做某事了’。后面直接跟名词，比如‘cake’。‘It’s time to...’ 后面要跟动词原形，比如‘to eat’。所以这里选
( )5.I want ____ .,toy car,toy a car,a toy car,/,C,'toy car'是玩具车，它是一个东西，前面需要加'a'表示一个。A选项少了'a'，B选项顺序错了，应该是'a toy car'。所以选C。
"( )1. ____ it a chicken ? Yes , it is .",Are,Is,is,/,B,这是一个问句，主语是it，所以要用is。Are用于you或复数主语。C选项是小写，句子开头要大写。所以选B。
( )2.Look ____ my pictures .,on,in,at,/,C,“Look at”是一个固定搭配，意思是“看……”。看图片、看书、看黑板等，我们都要用“look at”。其他选项都不对。
( )3.What ____ these ?,are,is,am,/,A,因为these是复数，意思是“这些”，所以要用are来搭配。is和am是给单数用的，比如this is或I am。
( )4.They are my ____ .,pencils,pencil,a pencil,/,A,因为'They are'表示'它们是'，后面要接复数名词。'pencils'是'pencil'的复数形式，意思是'铅笔们'，所以选A。
( )5.Welcome ____ my farm .,at,to,in,/,B,固定搭配是“welcome to”，意思是“欢迎来到”。比如“Welcome to China!”（欢迎来到中国！）。所以这里选B。
( )1. Listen ＿＿＿ the parrot.,in,at,to,/,C,听鹦鹉说话，要用‘listen to’。‘to’在这里表示听的对象，就像‘listen to music’（听音乐）一样。其他选项都不对。
( )2. ---＿＿＿ the bird? ____ ---It’s over there.,Where,Where’s,where’s,/,B,问句问小鸟在哪里，需要‘Where is’的缩写形式‘Where’s’。A选项没有is，C选项首字母没大写，所以选B。
( )3. ---What’s that? ____ ---It’s ＿＿＿ book.,I,me,my,/,C,这里需要表示‘我的书’，所以要用‘我的’这个词。在英语中，‘我的’是my。I和me都是‘我’，不是‘我的’。所以选C。
( )4. I want to ＿＿＿ some milk.,drink,eat,run,/,A,‘drink’ 是喝的意思，牛奶是喝的，所以选A。‘eat’ 是吃固体食物，‘run’ 是跑，都不对。
( )5. ---Where’s my schoolbag? ____ --- ＿＿＿ .,"No, thank you.",How nice!,On the desk.,/,C,问句问的是‘我的书包在哪儿？’，所以回答要说出书包的位置。C选项‘在桌子上’直接回答了地点，是正确的。其他选项都不对：A是拒绝或感谢，B是赞美，D没有内容。
( )6. This is ＿＿＿ you.,to,for,in,/,B,这句话的意思是‘这是给你的’。‘for’在这里表示‘给某人’的意思，比如‘a gift for you’（给你的礼物）。其他选项‘to’、‘in’和‘D’都不符合这个意思。
"( )7. ---Is that ＿＿＿ parrot? ____ ---No, it ＿＿＿ .",you; is,you; isn’t,your; isn’t,/,C,"第一空需要‘你的’这个词，英语是your。第二空回答‘不，它不是’，英语是No, it isn’t。所以选C。"
"( )8. Don’t run, Mike. --- ____ .",I’m sorry.,No. Thank you.,"Hello, Mr Green.",/,A,当别人提醒你不要跑时，你应该礼貌地道歉。A选项“I’m sorry.”意思是“对不起”，表示你认识到错误并愿意改正，这是正确的回答。
( )9. It’s too cold. Please ＿＿＿ the window.,open,close,stand,/,B,题目说“太冷了”，所以应该关上窗户，这样才不会让冷空气进来。close是“关上”的意思，所以选B。
"( )10. ---Is this your crayon? ---＿＿＿ , it ＿＿＿ .",Yes; isn’t,No; is,Yes; is,/,C,问句问‘这是你的蜡笔吗？’，回答‘是的’用Yes，后面用it is表示‘它是’。Yes和is搭配才正确。
